id,row,col,disease,drug,label,score
125000,113,400,D165720,DB00945,1,0.910703604877994
60538,129,194,D176807,DB00499,1,0.0168740235945436
71766,89,230,D148000,DB00570,1,0.00212871611162387
169233,213,541,D254400,DB01234,1,0.0293127195080035
76234,175,244,D215140,DB00594,1,0.0661554194748329
49855,88,160,D147540,DB00434,1,0.0245593150764069
118163,162,378,D208300,DB00903,1,0.880483480406903
93057,96,298,D153880,DB00712,1,0.00703129566312959
178382,285,570,D604416,DB01395,1,0.0246263714231067
25127,87,81,D147530,DB00285,1,0.0267021583562775
133358,20,427,D114480,DB00997,1,0.0197638381582458
104029,113,333,D165720,DB00788,1,0.921247140837396
162722,275,520,D601518,DB01196,1,0.0745568640132907
90546,89,290,D148000,DB00694,1,0.000738335003932563
104843,301,335,D607628,DB00794,1,0.966444168241288
120230,38,385,D125853,DB00912,1,0.985479170338931
47614,38,153,D125853,DB00414,1,0.984684589428372
98576,294,315,D607459,DB00749,1,0.963798077717286
124531,270,398,D600807,DB00938,1,0.207545049711776
182142,289,582,D605839,DB01590,1,0.808194954935357
50393,313,161,D608622,DB00436,1,0.919328325867634
151391,212,484,D254200,DB01122,1,0.0567081736483554
160602,33,514,D125600,DB01188,1,0.00134688291243929
174924,270,559,D600807,DB01291,1,0.207327718198499
10762,120,35,D168600,DB00190,1,0.933985943952746
56137,110,180,D164230,DB00472,1,0.851172681309041
40486,109,130,D161900,DB00374,1,0.0534541192064551
29116,7,94,D104130,DB00313,1,0.00168981651260031
107665,306,344,D607850,DB00814,1,0.956576456258103
165838,261,530,D540000,DB01219,1,0.0393052277723315
132533,134,424,D181000,DB00993,1,0.0223679602746355
159524,207,510,D247640,DB01181,1,0.0702212233200081
124226,278,397,D601665,DB00937,1,0.123429421904617
155366,118,497,D167870,DB01156,1,0.00251246422126402
90242,98,289,D155100,DB00692,1,0.793284638595186
62815,215,201,D254500,DB00515,1,0.00223056273127311
94170,270,301,D600807,DB00716,1,0.114696486874881
158251,186,506,D226150,DB01174,1,0.0098988192082377
175862,269,562,D600803,DB01327,1,0.000469091527728231
103466,176,331,D215470,DB00783,1,0.0644882835675062
5232,224,17,D259660,DB00153,1,0.000592324413013831
135357,141,433,D187950,DB01005,1,0.013481822644717
158095,30,506,D121201,DB01174,1,0.0662320666837546
149219,231,477,D264120,DB01105,1,0.848120671935956
69800,1,224,D102100,DB00555,1,0.0105119508615498
152247,129,487,D176807,DB01128,1,0.018422618665571
168722,15,540,D109350,DB01233,1,0.00191088756210083
79196,7,254,D104130,DB00620,1,0.000467009863227401
110263,87,353,D147530,DB00844,1,0.097333292260673
139527,242,446,D276300,DB01030,1,0.105380501127705
164387,62,526,D137750,DB01210,1,0.0579263804009933
50014,247,160,D300125,DB00434,1,0.0014568937531969
103967,51,333,D133690,DB00788,1,0.0157592247809412
131179,32,420,D125320,DB00989,1,0.859685843235901
77749,125,249,D175100,DB00605,1,0.00884059828355631
15634,297,50,D607501,DB00216,1,0.107597832826449
15251,227,49,D260970,DB00215,1,0.706438646168519
65533,116,210,D166760,DB00535,1,0.0190734586672147
116655,219,373,D256370,DB00887,1,0.880762303813056
25158,118,81,D167870,DB00285,1,0.701865395727834
184709,39,591,D126200,DB05259,1,0.00323355565799812
103263,286,330,D604827,DB00776,1,0.905359568256871
141950,161,454,D208230,DB01050,1,0.949274599443287
40167,103,129,D157300,DB00373,1,0.0337781994576519
136501,33,437,D125600,DB01013,1,0.00149061854803408
148218,169,474,D212050,DB01099,1,0.754366256759761
11894,313,38,D608622,DB00195,1,0.211631998568351
35631,262,114,D600082,DB00346,1,0.105512603751728
43278,84,139,D146500,DB00388,1,0.00245265366297455
148438,76,475,D144700,DB01101,1,0.0222051918500946
143828,161,460,D208230,DB01068,1,0.897467650777054
118320,6,379,D103780,DB00904,1,0.000168382447105215
30356,308,97,D608088,DB00318,1,0.035171714119221
145113,194,464,D236000,DB01073,1,0.759272417140216
16126,163,52,D208550,DB00221,1,0.9136045066565
181771,231,581,D264120,DB01579,1,0.892887106276981
15331,307,49,D608033,DB00215,1,0.0592169264198585
18560,93,60,D151400,DB00242,1,0.0495519470680468
75716,283,242,D603165,DB00591,1,0.0015884375697565
165616,39,530,D126200,DB01219,1,0.00862067755091782
150577,24,482,D115000,DB01118,1,0.0445255940736233
131266,119,420,D168100,DB00989,1,0.00614545009768024
16311,35,53,D125850,DB00222,1,0.971288596326026
58110,205,186,D246470,DB00482,1,0.0101747502839439
112434,67,360,D140600,DB00861,1,0.963968676228795
16314,38,53,D125853,DB00222,1,0.976763669080734
25373,20,82,D114480,DB00286,1,0.018885151485095
79371,182,254,D223350,DB00620,1,0.0222862824130291
64554,76,207,D144700,DB00530,1,0.0293250763120895
136024,182,435,D223350,DB01008,1,0.0355076177167474
41490,174,133,D212350,DB00380,1,0.0249195063863772
100678,205,322,D246470,DB00762,1,0.0334160024191531
165977,87,531,D147530,DB01221,1,0.0685505152314664
122647,264,392,D600263,DB00927,1,0.845269921910101
126760,308,405,D608088,DB00956,1,0.0289612666680182
96711,307,309,D608033,DB00734,1,0.756404696698294
152779,35,489,D125850,DB01132,1,0.971171334799121
9164,87,30,D147530,DB00181,1,0.0264360961111048
174104,76,557,D144700,DB01268,1,0.794276749965154
107410,51,344,D133690,DB00814,1,0.0142509007985796
98089,120,314,D168600,DB00747,1,0.115127604735029
6890,4,23,D102500,DB00169,1,0.0180180320117792
138790,131,444,D179600,DB01023,1,0.0876876773198478
143785,118,460,D167870,DB01068,1,0.0148803333765426
141902,113,454,D165720,DB01050,1,0.914665600450116
163808,109,524,D161900,DB01203,1,0.9393711267621
47295,32,152,D125320,DB00413,1,0.0604260189191082
55877,163,179,D208550,DB00471,1,0.911862524090935
172259,109,551,D161900,DB01258,1,0.930562260184397
4627,245,15,D277460,DB00136,1,0.0020462260643496
104007,91,333,D150600,DB00788,1,0.0562143238838772
141065,215,451,D254500,DB01042,1,0.00202253046657586
138048,15,442,D109350,DB01019,1,0.000387365325878272
78667,104,252,D157700,DB00612,1,0.8141217286894
158243,178,506,D217200,DB01174,1,0.0290520119609184
141451,288,452,D605055,DB01043,1,0.875847628141306
140223,312,448,D608583,DB01035,1,0.860727685620701
136056,214,435,D254450,DB01008,1,0.00711750755829384
49870,103,160,D157300,DB00434,1,0.000720238553895388
114211,279,365,D601682,DB00869,1,0.930033771291575
30128,80,97,D145590,DB00318,1,0.0107294777329921
53785,262,172,D600082,DB00457,1,0.0769921239706862
142083,294,454,D607459,DB01050,1,0.944623508833329
93074,113,298,D165720,DB00712,1,0.980593481017394
163025,265,521,D600351,DB01197,1,0.0688445107221265
153010,266,489,D600496,DB01132,1,0.975453911908146
133580,242,427,D276300,DB00997,1,0.0315014800845929
57596,4,185,D102500,DB00481,1,0.0182028382667692
88579,313,283,D608622,DB00678,1,0.996272892431026
