id,row,col,disease,drug,label,score
82705,73,265,D144010,DB00641,1,0.109273794439778
136235,80,436,D145590,DB01009,1,0.0279460578491801
179300,264,573,D600263,DB01402,1,6.09221361507558e-05
89204,312,285,D608583,DB00682,1,0.114852962823448
646,20,3,D114480,DB00014,1,0.0109744791359355
79277,88,254,D147540,DB00620,1,0.0171337172107459
50673,280,162,D602068,DB00437,1,0.000157731417267687
116545,109,373,D161900,DB00887,1,0.964321726751476
153670,300,491,D607554,DB01136,1,0.0186494881565666
27283,52,88,D134430,DB00302,1,0.0756156315712235
111214,99,356,D155600,DB00851,1,0.00825904630223681
52963,66,170,D140300,DB00451,1,0.759065086028825
19213,120,62,D168600,DB00245,1,0.851988995493316
47842,266,153,D600496,DB00414,1,0.982201366321653
109588,38,351,D125853,DB00839,1,0.984072538262833
104805,263,335,D600131,DB00794,1,0.9464616855971
92966,5,298,D103100,DB00712,1,0.0057762226474873
9226,149,30,D190400,DB00181,1,0.00218993405842876
132632,233,424,D266600,DB00993,1,0.000743056711638923
24418,4,79,D102500,DB00282,1,0.118400320857801
103212,235,330,D267740,DB00776,1,0.939797076048006
67304,9,216,D106400,DB00544,1,5.24016029331321e-05
87648,8,281,D104300,DB00674,1,0.898079044325471
112093,39,359,D126200,DB00860,1,0.0265740965881052
46011,313,147,D608622,DB00401,1,0.945887033960592
81483,103,261,D157300,DB00635,1,0.000255395198662365
90699,242,290,D276300,DB00694,1,0.0586739493718893
153683,313,491,D608622,DB01136,1,0.892534103374821
122398,15,392,D109350,DB00927,1,0.100703295180001
51852,207,166,D247640,DB00444,1,0.752713109498547
23305,143,75,D188050,DB00278,1,0.0366604787624811
101292,193,324,D233810,DB00764,1,0.00289499883176029
11355,87,37,D147530,DB00193,1,0.0709154447655778
80304,176,257,D215470,DB00624,1,0.0529939991018201
130943,109,419,D161900,DB00988,1,0.0159021142510369
20987,16,68,D109543,DB00262,1,0.109897538551346
86413,25,277,D115195,DB00661,1,0.00660268352402004
85841,79,275,D145500,DB00657,1,0.00694336125550331
6235,288,20,D605055,DB00163,1,0.858550477283568
90853,83,291,D146255,DB00695,1,0.0634337835457133
166436,233,532,D266600,DB01222,1,0.019320493023623
23540,65,76,D138800,DB00279,1,0.784040623314352
17302,87,56,D147530,DB00230,1,0.0297282467880503
172483,20,552,D114480,DB01259,1,0.0186419224295476
143668,1,460,D102100,DB01068,1,0.00014365945905393
6800,227,22,D260970,DB00167,1,0.809266722142104
53923,87,173,D147530,DB00458,1,0.0941654733999936
38608,109,124,D161900,DB00364,1,5.39282681001401e-05
45600,215,146,D254500,DB00399,1,0.000188176973496884
129625,43,415,D131200,DB00977,1,0.749630772096637
70931,193,227,D233810,DB00563,1,0.00863254744186088
169452,119,542,D168100,DB01235,1,0.0884170233002347
115919,109,371,D161900,DB00883,1,0.0116107202850348
95161,9,305,D106400,DB00724,1,0.00567111882131415
106368,261,340,D540000,DB00806,1,0.0458799416820414
1054,115,4,D166710,DB00017,1,0.0659655332230847
131480,20,421,D114480,DB00990,1,0.0946297090149694
27874,17,90,D109800,DB00305,1,0.0132173625415495
123076,67,394,D140600,DB00929,1,5.74754079248511e-05
74181,313,237,D608622,DB00584,1,0.132428707791247
181458,231,580,D264120,DB01577,1,0.897061395653329
41487,171,133,D212112,DB00380,1,0.0387997701879819
61287,252,196,D304790,DB00501,1,0.085844399459134
3424,294,11,D607459,DB00122,1,0.977056483917925
66264,221,212,D258360,DB00537,1,0.000384337195574009
24629,215,79,D254500,DB00282,1,0.000325870075054401
111215,100,356,D155601,DB00851,1,0.00842150315851818
164516,191,526,D231200,DB01210,1,0.769575648288723
183005,213,585,D254400,DB02546,1,0.0185044534295518
100121,274,320,D601367,DB00758,1,0.0420083544938279
669,43,3,D131200,DB00014,1,0.0515288820459763
42520,265,136,D600351,DB00384,1,0.87578490800574
127301,223,407,D259500,DB00958,1,0.0337445924656422
22041,131,71,D179600,DB00270,1,0.100350153585485
145338,106,465,D158280,DB01075,1,0.00938291583959372
124982,95,400,D152700,DB00945,1,0.0155440933355894
15142,118,49,D167870,DB00215,1,0.0458781069912145
170347,75,545,D144650,DB01241,1,0.0821577537622732
137132,38,439,D125853,DB01016,1,0.977000303285118
5091,83,17,D146255,DB00153,1,0.0830465833237232
51426,94,165,D151590,DB00443,1,0.0193247286841267
12650,130,41,D178600,DB00203,1,0.0370670970562968
144086,106,461,D158280,DB01069,1,0.00112280065481746
135173,270,432,D600807,DB01003,1,0.913543356280942
32326,87,104,D147530,DB00328,1,0.0186003793877959
72703,87,233,D147530,DB00573,1,0.0428943797708227
172463,313,551,D608622,DB01258,1,0.974189705078663
95150,311,304,D608320,DB00722,1,0.0185841597130156
29815,80,96,D145590,DB00316,1,0.00999203220904722
41027,24,132,D115000,DB00379,1,0.0319489305938145
105794,313,338,D608622,DB00800,1,0.861398359798598
124918,31,400,D125310,DB00945,1,0.0227298816013828
183131,26,586,D115300,DB03796,1,0.661914310504579
134229,265,429,D600351,DB00999,1,0.137588117482259
100108,261,320,D540000,DB00758,1,0.0352692652400972
106250,143,340,D188050,DB00806,1,0.000901978322958549
181297,70,580,D143465,DB01577,1,0.0615898182767672
9350,273,30,D601042,DB00181,1,0.013624947670739
103286,309,330,D608105,DB00776,1,0.959047683677352
173125,36,554,D125851,DB01261,1,0.980969761050963
22645,109,73,D161900,DB00275,1,0.944787238302341
14662,264,47,D600263,DB00213,1,0.139597870789003
133561,223,427,D259500,DB00997,1,0.0621023950097479
90664,207,290,D247640,DB00694,1,0.102243195597616
154279,283,493,D603165,DB01142,1,9.06199832947848e-05
122917,221,393,D258360,DB00928,1,0.000719800962986823
85031,208,272,D248190,DB00653,1,0.00346302547482842
133099,74,426,D144110,DB00996,1,0.00375712521182878
171453,242,548,D276300,DB01248,1,0.0129975606710194
178490,80,571,D145590,DB01399,1,0.000516616243048874
128191,174,410,D212350,DB00963,1,0.000673693185133854
128643,313,411,D608622,DB00966,1,0.973958877713998
2938,121,10,D170900,DB00115,1,0.000489406419551119
138184,151,442,D191800,DB01019,1,0.000111952937821914
61016,294,195,D607459,DB00500,1,0.962436278453627
164917,279,527,D601682,DB01214,1,0.931757092504691
167333,191,535,D231200,DB01225,1,0.747804316896185
97223,193,311,D233810,DB00741,1,0.0193447176253854
132095,9,423,D106400,DB00992,1,0.0178614328730868
47216,266,151,D600496,DB00412,1,0.976665620730712
41501,185,133,D226000,DB00380,1,0.0180372212090911
169296,276,541,D601608,DB01234,1,0.00172196968964752
152446,15,488,D109350,DB01129,1,0.11638333601183
72729,113,233,D165720,DB00573,1,0.978178143839268
116603,167,373,D210050,DB00887,1,0.0468323208641652
25612,259,82,D311360,DB00286,1,0.819063387182228
161195,313,515,D608622,DB01189,1,0.796129030318663
63961,109,205,D161900,DB00524,1,0.915799831135255
48467,265,155,D600351,DB00421,1,0.0892403994965675
139805,207,447,D247640,DB01033,1,0.0565391576944215
48984,156,157,D200170,DB00424,1,0.000356530184414281
177008,163,566,D208550,DB01364,1,0.909020484876622
137130,36,439,D125851,DB01016,1,0.974277420011538
90144,313,288,D608622,DB00691,1,0.951516803041241
69780,294,223,D607459,DB00554,1,0.968626593853721
81543,163,261,D208550,DB00635,1,0.0494909851128431
116121,311,371,D608320,DB00883,1,0.0399034110267052
74196,15,238,D109350,DB00585,1,0.723712627120962
51879,234,166,D267730,DB00444,1,0.759243681471939
90266,122,289,D171300,DB00692,1,0.00061748038439566
77691,67,249,D140600,DB00605,1,0.952309073910534
59553,83,191,D146255,DB00492,1,0.116075070693775
115038,167,368,D210050,DB00880,1,0.0449376660000034
67820,212,217,D254200,DB00545,1,0.048967102866311
133615,277,427,D601626,DB00997,1,0.0586929695326936
44296,163,142,D208550,DB00394,1,0.890275638291442
83187,242,266,D276300,DB00642,1,0.0645409880364491
53138,241,170,D275000,DB00451,1,0.153062710500324
92109,87,295,D147530,DB00706,1,0.0902266072149846
161282,87,516,D147530,DB01192,1,0.0730869696286506
121913,156,390,D200170,DB00924,1,0.752162511107146
112480,113,360,D165720,DB00861,1,0.95015256218502
122531,148,392,D190310,DB00927,1,0.0784593482570112
130726,205,418,D246470,DB00987,1,0.0645255718733819
167479,24,536,D115000,DB01228,1,0.0193465861645911
102188,150,327,D191390,DB00771,1,0.00041898295984236
103240,263,330,D600131,DB00776,1,0.952043465756254
70832,94,227,D151590,DB00563,1,0.000886686942696727
116701,265,373,D600351,DB00887,1,0.967821421756466
46988,38,151,D125853,DB00412,1,0.978027724156748
163847,148,524,D190310,DB01203,1,0.000132279339999503
45457,72,146,D143880,DB00399,1,0.0257245848113138
3955,199,13,D240400,DB00126,1,0.00506729045071973
120228,36,385,D125851,DB00912,1,0.981042196271769
155574,13,498,D109100,DB01157,1,0.000519462717248492
126808,43,406,D131200,DB00957,1,0.137443922671492
50651,258,162,D310468,DB00437,1,0.000226818955819911
129543,274,414,D601367,DB00975,1,0.0177421649938359
62649,49,201,D133239,DB00515,1,0.0536952880906537
81413,33,261,D125600,DB00635,1,0.0319932804690163
164099,87,525,D147530,DB01204,1,5.10272795398466e-05
61183,148,196,D190310,DB00501,1,0.0565546036779766
6237,290,20,D606703,DB00163,1,0.0015143782119966
70928,190,227,D231090,DB00563,1,0.00593696183343093
96732,15,310,D109350,DB00736,1,0.121214433988671
144068,88,461,D147540,DB01069,1,0.0470981282394326
112828,148,361,D190310,DB00863,1,0.0702255713410059
55984,270,179,D600807,DB00471,1,0.975763741707786
134277,313,429,D608622,DB00999,1,0.839941564395891
96587,183,309,D225740,DB00734,1,0.759342879538091
58946,102,189,D156190,DB00490,1,0.0221162816454953
6458,198,21,D239350,DB00165,1,0.0343998699177383
158261,196,506,D237500,DB01174,1,0.0773815316322418
184670,313,590,D608622,DB04861,1,0.854266500130182
143065,24,458,D115000,DB01064,1,0.00019456436916438
35368,312,113,D608583,DB00343,1,0.113739419086956
142237,135,455,D181460,DB01058,1,0.000229453579015543
81587,207,261,D247640,DB00635,1,0.0192123095036043
10674,32,35,D125320,DB00190,1,0.0231648607180973
133397,59,427,D137215,DB00997,1,0.0277041875213329
72014,24,231,D115000,DB00571,1,0.00254708791188182
32680,128,105,D176800,DB00331,1,6.56867355102011e-05
4626,244,15,D277440,DB00136,1,0.0177685018540628
13088,255,42,D308205,DB00204,0,4.5926975833292e-05
174269,241,557,D275000,DB01268,0,0.000100076111617485
2237,46,8,D132090,DB00104,0,5.73425180132332e-05
4281,212,14,D254200,DB00131,0,0.000106197283520674
26398,106,85,D158280,DB00290,0,0.000172265644073772
72434,131,232,D179600,DB00572,0,0.00453199120375652
96307,216,308,D254770,DB00733,0,4.39201405939407e-05
9024,260,29,D312910,DB00180,0,0.000132228630589218
16988,86,55,D147480,DB00227,0,0.000469887362267352
155215,280,496,D602068,DB01151,0,0.000314248001801724
83015,70,266,D143465,DB00642,0,9.15258866305418e-05
3299,169,11,D212050,DB00122,0,7.46035377918458e-06
59742,272,191,D601004,DB00492,0,3.09979413872821e-05
45864,166,147,D208920,DB00401,0,7.63905857462301e-05
50940,234,163,D267730,DB00440,0,8.22658186929575e-05
179273,237,573,D268320,DB01402,0,0.000517829860138815
170999,101,547,D156000,DB01244,0,2.38546202098611e-05
141552,76,453,D144700,DB01045,0,0.00165133391243756
93117,156,298,D200170,DB00712,0,0.000607156160225655
153108,51,490,D133690,DB01133,0,0.000121051508513878
92472,137,296,D182000,DB00707,0,0.00374717266990167
74233,52,238,D134430,DB00585,0,0.000251623468122525
23129,280,74,D602068,DB00277,0,8.54109340065651e-05
22624,88,73,D147540,DB00275,0,2.63916191859608e-05
47175,225,151,D260480,DB00412,0,6.54241174998793e-06
21056,85,68,D146850,DB00262,0,0.00268724537239282
117315,253,375,D304900,DB00898,0,4.7753955365444e-05
135075,172,432,D212130,DB01003,0,5.46121747649695e-05
165402,138,529,D182280,DB01217,0,0.00100283465901661
145579,34,466,D125700,DB01076,0,0.000131350704837747
163437,51,523,D133690,DB01202,0,0.000242936152946894
47769,193,153,D233810,DB00414,0,9.17681654379289e-07
15627,290,50,D606703,DB00216,0,0.00617613880920995
42078,136,135,D181500,DB00382,0,0.00130774654171624
161903,82,518,D146110,DB01194,0,2.1571613382374e-05
168944,237,540,D268320,DB01233,0,4.61540566791252e-05
11757,176,38,D215470,DB00195,0,4.06452417972304e-05
135460,244,433,D277440,DB01005,0,0.00153031710979215
183820,89,588,D148000,DB04272,0,0.0010463398811231
21870,273,70,D601042,DB00268,0,0.000391274314165943
165560,296,529,D607499,DB01217,0,5.54063346043788e-05
172901,125,553,D175100,DB01260,0,5.01385102801764e-05
51499,167,165,D210050,DB00443,0,0.00459785852777573
166421,218,532,D255900,DB01222,0,9.74706266292231e-05
95812,34,307,D125700,DB00731,0,7.34094388317274e-07
135093,190,432,D231090,DB01003,0,9.49579561202331e-05
109054,130,349,D178600,DB00829,0,0.000103903401425205
77068,70,247,D143465,DB00603,0,0.000140527689466698
126984,219,406,D256370,DB00957,0,0.000691107557737161
48192,303,154,D607681,DB00419,0,0.000295639231293348
117540,165,376,D208750,DB00899,0,0.000160986175296918
85439,303,273,D607681,DB00654,0,2.80482400222841e-07
74138,270,237,D600807,DB00584,0,0.000192932259905928
